ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
51BHIBF,2010-12-12,2011-05-23,Male,33,2010-12-12,1,,,,,,Car Classic,0
51CKZR3,2010-06-13,2011-06-12,Male,55,2010-06-13,1,Truck,White,Mack,Egbeda,Benue,CVTP,1
51DQNPK,2010-04-02,2011-04-01,Male,50,2010-04-02,1,Saloon,,TOYOTA,,,CarSafe,0
51KP2QY,2010-12-05,2011-12-04,Male,42,2010-12-05,1,Saloon,,Honda,,,CarSafe,0
51W34KB,2010-08-07,2011-08-06,Male,46,2010-08-07,1,,,,,,CarSafe,0
521XNN4,2010-01-31,2011-01-30,Male,46,2010-01-31,3,Saloon,As Attached,Hyundai,Minna,Niger-State,Car Classic,0
526O40I,2010-08-23,2011-08-22,Female,53,2010-08-23,1,Saloon,,Kia,,,CarSafe,0
527NETN,2010-05-14,2011-05-13,Male,90,2010-05-14,1,JEEP,White,Mercedes,,,Car Classic,0
52FFP45,2010-04-18,2011-04-17,NO GENDER,39,2010-04-18,3,,As Attached,,Akure,Ondo,CVTP,0
52G4FAR,2010-02-09,2011-02-08,Male,68,2010-02-09,1,,As Attached,TOYOTA,Port Harcourt,Rivers,Car Classic,0
52LH8X9,2010-09-09,2011-09-08,Female,36,2010-09-09,1,,,,,,CarSafe,0
52RHSXC,2010-07-29,2011-07-28,Female,55,2010-07-29,1,JEEP,Red,TOYOTA,,,Car Classic,0
52RJ202,2010-12-16,2011-04-17,Male,62,2010-12-16,1,,,,,,Car Classic,0
52RUAWX,2010-09-09,2011-03-08,Male,34,2010-09-09,1,,,,,,Car Classic,0
535BBKY,2010-10-11,2010-12-31,Male,48,2010-10-11,1,Saloon,,TOYOTA,Oguta,Imo,Customized Motor,0
536080P,2010-01-28,2011-01-28,Male,39,2010-01-28,1,Saloon,,TOYOTA,,,Car Classic,0
53AFCZY,2010-04-12,2011-04-11,Male,38,2010-04-12,1,JEEP,,Honda,,,CarFlex,0
53AVLOO,2010-01-07,2011-01-06,Female,28,2010-01-07,1,,Silver,TOYOTA,IJAIYE,Benue,Car Plus,0
53EFAM2,2010-12-20,2011-12-19,Male,58,2010-12-20,1,,,,,,CarSafe,0
53F1ZR8,2010-08-15,2011-04-27,Male,32,2010-08-15,1,Saloon,Black,TOYOTA,,,Car Classic,0
53F5RK0,2010-10-31,2011-10-30,NOT STATED,45,2010-10-31,1,,,,,,CarSafe,0
53GNV5F,2010-04-24,2011-04-23,Female,34,2010-04-24,1,Saloon,Green,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1
53HK6Y1,2010-03-15,2011-03-14,Male,50,2010-03-15,1,Saloon,,Mitsubishi,,,CarSafe,0
53HSMOU,2010-05-31,2011-05-30,Male,41,2010-05-31,1,Saloon,,TOYOTA,,,CarSafe,0
53J4K6G,2010-06-21,2011-06-20,Female,1,2010-06-21,1,JEEP,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0
53N0FIR,2010-08-14,2011-08-13,NO GENDER,20,2010-08-14,3,JEEP,Black,TOYOTA,GBAGADA,Benue,Car Classic,0
53NI6FG,2010-08-19,2011-08-18,Entity,10,2010-08-19,3,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,1
53RPCAT,2010-02-28,2011-02-27,Female,50,2010-02-28,1,Saloon,,Honda,,,CarSafe,0
53T7PEG,2010-12-28,2011-12-26,Male,33,2010-12-28,1,,,,,,CarSafe,0
53U1WLI,2010-07-25,2011-07-24,Male,38,2010-07-25,1,Saloon,Silver,TOYOTA,,,Car Classic,0
548C6G5,2010-10-31,2011-10-30,Male,38,2010-10-31,1,,,,,,CarSafe,0
54NCE9P,2010-09-07,2011-09-06,Female,42,2010-09-07,1,Saloon,,Kia,,,CarSafe,0
54QKCAP,2010-01-03,2011-01-02,Female,35,2010-01-03,1,Saloon,,Kia,,,CarSafe,0
54R6Q4Y,2010-10-08,2011-02-24,Male,51,2010-10-08,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0
54RUHXP,2010-07-04,2011-07-03,Female,39,2010-07-04,1,JEEP,Black,TOYOTA,Isolo,Benue,Car Classic,0
54TCN5U,2010-12-12,2011-12-11,Male,40,2010-12-12,1,,,,,,CarSafe,0
54W4MPS,2010-08-06,2011-08-05,Male,39,2010-08-06,1,Truck,White & Red,Iveco,Victoria Island,Lagos,CVTP,0
54WC0UF,2010-09-27,2011-09-26,Male,42,2010-09-27,1,JEEP,Black,Land Rover,Ibadan South West,Ibadan-West,Car Classic,0
54XLG9F,2010-04-27,2011-04-12,Male,67,2010-04-27,1,Saloon,,Mercedes,Benin,Edo,Car Classic,0
551IJBS,2010-10-15,2011-10-14,Male,16,2010-10-15,1,,,,,,CarSafe,0
5540VE2,2010-03-15,2011-03-14,NOT STATED,40,2010-03-15,1,Saloon,,Hyundai,,,CarSafe,0
554GKPF,2010-03-21,2011-03-20,Male,47,2010-03-21,1,Saloon,,Hyundai,,,CarSafe,0
558GA6B,2010-01-30,2011-01-29,Male,1,2010-01-30,1,Saloon,,TOYOTA,,,CarSafe,0
559R0P9,2010-04-04,2011-04-03,Female,57,2010-04-04,1,Saloon,,As Attached,,,CarSafe,0
55B1P0I,2010-05-03,2011-05-02,Joint Gender,40,2010-05-03,1,Saloon,,Nissan,,,CarSafe,0
55C69R4,2010-05-08,2011-02-07,Male,43,2010-05-08,1,Saloon,Black,Hyundai,,,Car Classic,0
55IGESZ,2010-05-24,2011-05-23,Entity,10,2010-05-24,3,Pick Up,As Attached,Ford,Abuja Municipal,Abuja-Municipal,CVTP,1
55T4OKG,2010-06-25,2011-06-24,Male,41,2010-06-25,1,Saloon,,Nissan,,,CarSafe,0
560BBCZ,2010-02-26,2011-02-25,Male,42,2010-02-26,1,Saloon,Gold,Lexus,Surulere,Lagos,Car Classic,0
561RQJ7,2010-05-21,2011-05-20,Male,67,2010-05-21,2,JEEP,,Range Rover,Kosofe,Benue,Car Classic,0
56B12YY,2010-03-15,2011-03-14,Male,41,2010-03-15,1,Saloon,Green,TOYOTA,GBAGADA,Benue,Car Classic,0
56CON5O,2010-04-15,2011-04-14,Male,59,2010-04-15,1,Saloon,Red,Hyundai,Apapa,Lagos,Car Classic,0
56E1D6K,2010-04-15,2011-04-14,Joint Gender,38,2010-04-15,1,JEEP,Black,ACURA,,,Car Classic,0
56HEL1M,2010-06-28,2011-06-27,Male,48,2010-06-28,1,Saloon,Black,TOYOTA,,,Car Classic,0
56IDQ8J,2010-08-01,2011-07-31,Female,56,2010-08-01,1,Saloon,,TOYOTA,,,CarSafe,0
56ML3TA,2010-03-04,2011-03-03,Female,46,2010-03-04,1,Saloon,Black,TOYOTA,,,Car Classic,1
56N4UBL,2010-08-29,2011-08-28,Male,35,2010-08-29,1,,,,,,Car Classic,0
56OL5RN,2010-05-14,2011-02-27,Male,48,2010-05-14,1,Saloon,,TOYOTA,Jos South,Jos-South,Car Classic,0
56R688K,2010-02-21,2011-02-20,Female,39,2010-02-21,1,JEEP,,Honda,,,CarSafe,0
578UGQX,2010-12-11,2011-12-10,Male,9,2010-12-11,1,,,,,,CarSafe,0
579QMGQ,2010-06-02,2011-06-01,Female,30,2010-06-02,2,Saloon,,TOYOTA,Osogbo,Osun,Car Plus,1
57C893M,2010-01-24,2011-01-23,Male,48,2010-01-24,1,JEEP,,Range Rover,Oguta,Imo,Customized Motor,0
57FIXKF,2010-06-14,2011-06-13,Male,19,2010-06-14,1,Saloon,,TOYOTA,,,CarSafe,0
57RT6AG,2010-08-01,2011-07-31,Male,35,2010-08-01,1,,,,,,Car Classic,0
57RV3O0,2010-11-21,2011-11-20,Male,32,2010-11-21,2,Saloon,,Honda,,,Car Classic,0
57RVQJ0,2010-07-09,2011-07-08,Male,29,2010-07-09,1,Saloon,Ash,TOYOTA,,,Car Plus,1
57W317T,2010-01-24,2011-01-23,Male,34,2010-01-24,1,Saloon,,TOYOTA,,,CarSafe,0
57X3NQ6,2010-08-09,2011-08-08,Male,41,2010-08-09,1,,,,,,CarSafe,0
57XF861,2010-04-16,2011-04-15,Male,66,2010-04-16,1,Saloon,,TOYOTA,IbadanCentral,Benue,Customized Motor,0
587IIAA,2010-09-26,2011-01-06,Male,39,2010-09-26,3,Saloon,,Hyundai,Surulere,Lagos,Car Classic,0
58Q9BF0,2010-12-19,2011-12-18,Female,60,2010-12-19,3,JEEP,Black,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,0
58RFEA5,2010-06-06,2011-06-05,Female,38,2010-06-06,1,Saloon,Silver,TOYOTA,,,Car Classic,0
58VNUAQ,2010-08-08,2011-08-07,Male,52,2010-08-08,1,,,,,,CarSafe,0
58YDLAD,2010-08-28,2011-08-27,Male,52,2010-08-28,1,,,,,,CarSafe,0
59K1RBU,2010-04-04,2011-04-03,Female,40,2010-04-04,1,JEEP,Silver,Mercedes,,,Car Classic,0
59OTS1F,2010-08-02,2011-08-01,Male,34,2010-08-02,1,,,,Ikorodu,Lagos,Car Classic,0
59QAP09,2010-04-18,2011-04-17,Male,31,2010-04-18,1,Saloon,,Mercedes,,,CarSafe,0
59R3NK1,2010-03-27,2011-03-26,Male,31,2010-03-27,2,Saloon,Black,Kia,Biase,Benue,Car Classic,0
59YE4MS,2010-11-28,2011-11-23,Male,70,2010-11-28,1,Saloon,Red,TOYOTA,,,Car Classic,0
5A8827S,2010-09-10,2011-09-09,NOT STATED,2,2010-09-10,1,JEEP,Grey,TOYOTA,,,Car Classic,0
5A8BUGA,2010-12-30,2011-12-29,Female,34,2010-12-30,1,,,,Alimosho,Lagos,Car Classic,0
5AD420S,2010-08-07,2011-08-06,NOT STATED,38,2010-08-07,1,,,,,,Car Classic,0
5AITN19,2010-03-27,2011-03-26,,120,2010-03-27,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
5AK33I2,2010-09-16,2011-09-15,Female,29,2010-09-16,1,JEEP,,TOYOTA,,,Car Classic,0
5AKMPYZ,2010-07-06,2011-01-04,Male,46,2010-07-06,1,Saloon,Black,TOYOTA,,,Car Classic,1
5AKS48S,2010-06-21,2011-06-20,Male,1,2010-06-21,1,Saloon,,Hyundai,,,CarSafe,0
5AOPUGP,2010-07-24,2011-07-23,Female,43,2010-07-24,1,Saloon,,Hyundai,,,CarSafe,0
5ASACV1,2010-05-08,2011-05-07,Female,31,2010-05-08,1,Saloon,,TOYOTA,,,CarSafe,0
5ATVCDM,2010-11-20,2011-02-21,Female,29,2010-11-20,1,Saloon,Black,TOYOTA,,,Car Classic,0
5AZ1EQH,2010-05-07,2011-05-05,Male,46,2010-05-07,1,Saloon,,Honda,,,Car Classic,0
5B129ZH,2010-02-28,2011-02-27,Male,34,2010-02-28,1,Saloon,,Mazda,,,CarSafe,0
5BD0VXQ,2010-08-15,2011-08-14,Male,33,2010-08-15,1,,As Attached,Iveco,OGUN,Ogun,CVTP,0
5BGQH8D,2010-02-11,2011-02-10,Male,30,2010-02-11,1,Saloon,,Nissan,,,CarSafe,0
5BJ0UY3,2010-09-19,2011-09-18,Female,70,2010-09-19,1,,,,Apapa,Lagos,Car Classic,0
5BXWWNH,2010-10-31,2011-10-16,Male,35,2010-10-31,1,JEEP,Brown,GMC,,,Car Classic,0
5C0PEF6,2010-08-03,2011-08-02,Male,39,2010-08-03,1,JEEP,Black,ACURA,Ikeja,Lagos,Car Classic,0
5C1WP6J,2010-10-11,2011-10-09,Male,34,2010-10-11,1,,,TOYOTA,Agege,Lagos,Car Classic,1
5C4615O,2010-08-29,2011-08-11,Female,32,2010-08-29,1,Saloon,,TOYOTA,,,Car Classic,0
5C4SVH8,2010-01-11,2011-01-10,Male,40,2010-01-11,1,Saloon,Silver,TOYOTA,,,Car Plus,0
5C5FX67,2010-10-31,2011-03-01,Female,38,2010-10-31,3,,,TOYOTA,Lagos,Lagos,Car Classic,1
5CA7QK6,2010-12-20,2011-03-22,Female,44,2010-12-20,1,JEEP,Black,Mercedes,,,Car Classic,0
5CBFB4T,2010-12-13,2011-12-12,Male,54,2010-12-13,2,,,,Lagos Mainland,Lagos,CarSafe,0
5CM4EWJ,2010-01-11,2011-01-10,,120,2010-01-11,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
5CMCDZ0,2010-05-15,2011-05-14,Male,68,2010-05-15,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
5CNQFZ6,2010-04-06,2011-04-05,Female,28,2010-04-06,1,Saloon,Red,TOYOTA,,,Car Classic,0
5CPEXR9,2010-01-30,2011-01-29,Male,34,2010-01-30,1,Saloon,Silver,Pontiac,,,Car Classic,0
5CSMUB8,2010-11-13,2011-11-11,Male,38,2010-11-13,1,,,,,,CarSafe,0
5CX4VEW,2010-03-13,2011-02-27,Female,38,2010-03-13,1,JEEP,Blue,Honda,,,Car Classic,0
5D169KP,2010-11-20,2011-09-17,Male,38,2010-11-20,1,,,,,,Car Classic,0
5D1E2HD,2010-04-30,2011-04-29,Male,1,2010-04-30,1,Saloon,,TOYOTA,,,CarSafe,0
5D1KHB1,2010-07-05,2011-07-04,Male,71,2010-07-05,1,Saloon,,Honda,,,CarSafe,0
5DA2T0Q,2010-08-06,2011-08-05,Male,28,2010-08-06,1,,,,,,CarSafe,0
5DCZUBA,2010-08-29,2010-12-31,Entity,20,2010-08-29,3,,,,Lagos,Lagos,Muuve,1
5DDNJVL,2010-12-23,2011-02-21,Male,20,2010-12-23,4,JEEP,Black,Honda,Victoria Island,Lagos,Customized Motor,0
5DIV4K7,2010-01-10,2011-01-09,Male,80,2010-01-10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
5DJRYMB,2010-01-11,2011-01-10,Female,26,2010-01-11,1,Saloon,Red,TOYOTA,,,Car Classic,0
5DTB24B,2010-08-30,2011-08-29,Male,35,2010-08-30,1,Mini Van,Silver,TOYOTA,,,Car Classic,0
5DVTXZW,2010-12-18,2011-12-17,Female,42,2010-12-18,1,,,,,,Car Classic,0
5DWNU4U,2010-11-19,2011-11-18,Male,2,2010-11-19,1,Saloon,,TOYOTA,,,CarSafe,0
5E2S9P0,2010-02-18,2011-02-17,Male,60,2010-02-18,1,Saloon,,TOYOTA,,,CarSafe,0
5EBN6LY,2010-09-27,2011-09-26,Male,52,2010-09-27,1,Saloon,,TOYOTA,ISHERI,Benue,Car Classic,1
5EDDW07,2010-01-07,2011-01-06,Female,50,2010-01-07,2,,,TOYOTA,Ikeja,Lagos,Car Classic,1
5EF22D4,2010-07-08,2011-04-07,Male,38,2010-07-08,1,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0
5EI6RFC,2010-07-31,2011-07-30,Male,36,2010-07-31,2,Saloon,,Honda,Lekki,Lagos,CarSafe,0
5EK6FH0,2010-07-15,2011-07-14,NOT STATED,44,2010-07-15,1,Saloon,Black,TOYOTA,,,Car Classic,1
5ESFRBH,2010-04-29,2011-04-28,,20,2010-04-29,1,,,TOYOTA,Marina,Lagos,Car Classic,0
5EVPUVK,2010-07-08,2011-01-06,Female,64,2010-07-08,1,Saloon,Grey,TOYOTA,,,Car Classic,0
5EWFZ69,2010-04-12,2011-04-11,Male,41,2010-04-12,1,Saloon,,Hyundai,,,CarSafe,0
5F03UPK,2010-04-17,2011-04-16,,120,2010-04-17,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
5FB0YN5,2010-11-19,2011-11-18,Male,35,2010-11-19,1,,,,,,CarSafe,0
5FCYV5S,2010-05-09,2011-05-07,Male,41,2010-05-09,1,JEEP,,Nissan,,,CarSafe,0
5FFERIM,2010-01-22,2011-01-21,Female,57,2010-01-22,2,JEEP,Green,Hyundai,Apapa,Lagos,Car Plus,0
5FOM571,2010-02-11,2011-02-10,Male,40,2010-02-11,1,Saloon,,Hyundai,,,CarSafe,0
5FR1NAP,2010-02-07,2011-02-06,Male,50,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
5FV8WS2,2010-08-14,2011-08-12,Male,38,2010-08-14,1,,,,,,CarSafe,0
5G0JLDW,2010-11-01,2011-10-31,Female,42,2010-11-01,1,Saloon,Red,TOYOTA,,,Car Classic,1
5GAFH4O,2010-12-16,2011-07-02,Male,32,2010-12-16,1,,,,,,Car Classic,0
5GFBJUA,2010-05-06,2011-05-05,Male,50,2010-05-06,1,Saloon,,TOYOTA,,,CarSafe,0
5GHYAQR,2010-09-16,2011-09-15,Female,45,2010-09-16,1,,Silver,Lexus,,,Customized Motor,0
5GMNMD7,2010-02-20,2011-02-19,Male,41,2010-02-20,1,Saloon,Grey,TOYOTA,Isolo,Benue,Car Classic,0
5GNQB7R,2010-05-06,2011-05-05,Female,42,2010-05-06,1,Saloon,Black,Kia,Central,Benue,Customized Motor,0
5GOCJVB,2010-01-09,2011-01-08,Female,55,2010-01-09,1,Saloon,,TOYOTA,,,CarSafe,0
5GR3EL2,2010-08-30,2011-08-29,Female,2,2010-08-30,1,Saloon,,TOYOTA,,,CarSafe,0
5GX79Z9,2010-07-01,2011-06-30,Female,31,2010-07-01,1,JEEP,Blue,TOYOTA,,,Car Classic,0
5GXU1GZ,2010-04-06,2011-04-05,Male,40,2010-04-06,1,,,Nissan,Lagos Mainland,Lagos,CarSafe,0
5H2RR6Y,2010-06-22,2011-06-20,Male,62,2010-06-22,1,JEEP,,BMW,,,CarSafe,0
5H4YKR6,2010-04-15,2011-04-14,Male,73,2010-04-15,1,JEEP,Black,TOYOTA,Agege,Lagos,Car Classic,0
5H6MECP,2010-12-31,2011-12-30,Female,48,2010-12-31,1,,,,,,CarSafe,0
5HC5EHH,2010-05-31,2011-05-30,Female,33,2010-05-31,1,Saloon,Red,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1
5HCU70M,2010-01-03,2011-01-02,Male,34,2010-01-03,1,Saloon,Grey,TOYOTA,,,Car Classic,0
5HIM4SL,2010-02-07,2011-02-06,Male,38,2010-02-07,1,Saloon,As Attached,TOYOTA,Benin,Edo,Car Classic,0
5HJYXYY,2010-12-26,2011-06-24,Female,28,2010-12-26,1,,,,,,Car Classic,0
5HQADIR,2010-07-04,2011-07-03,Male,34,2010-07-04,2,Saloon,As Attached,TOYOTA,Ikorodu,Lagos,Car Classic,0
5HR3V60,2010-08-22,2011-08-21,Male,35,2010-08-22,1,Saloon,Ash,TOYOTA,,,Car Classic,0
5HULS89,2010-05-14,2011-05-13,Female,1,2010-05-14,1,Saloon,,Honda,,,CarSafe,0
5HZ30NN,2010-02-19,2011-02-18,Male,33,2010-02-19,1,Saloon,,Lexus,,,CarSafe,0
5HZ90WN,2010-03-12,2011-03-11,Male,43,2010-03-12,1,Saloon,Grey,Honda,,,Car Classic,0
5HZXZ2K,2010-09-23,2011-03-23,Male,49,2010-09-23,1,,,,Asaba,Delta,Car Classic,0
5I0YJJ8,2010-10-04,2011-10-03,Male,40,2010-10-04,1,,,,Victoria Island,Lagos,Car Classic,0
5I7QF0L,2010-05-31,2011-05-30,Male,40,2010-05-31,1,Saloon,,TOYOTA,,,CarSafe,0
5ID1ZY8,2010-05-04,2011-04-13,Female,36,2010-05-04,1,Saloon,Red,TOYOTA,,,Car Classic,0
5IJV66K,2010-09-13,2011-09-12,Female,35,2010-09-13,1,,,,,,CarSafe,0
5ILFNUE,2010-05-08,2011-05-07,Female,34,2010-05-08,1,Saloon,Black,Honda,Port-Harcourt,Port-Harcourt,Car Classic,0
5ISZ3QV,2010-01-04,2011-01-03,Male,40,2010-01-04,1,Saloon,,TOYOTA,,,CarSafe,0
5IT4Q8S,2010-04-05,2011-04-04,Male,40,2010-04-05,1,Saloon,,Mazda,,,CarSafe,0
5IVQZP1,2010-01-16,2011-01-15,Male,44,2010-01-16,1,,,TOYOTA,Isolo,Benue,Car Classic,1
5J08H9H,2010-12-30,2011-12-29,Female,50,2010-12-30,1,,,,Owerri West ,Owerri-West,CarSafe,0
5JH2RXZ,2010-12-03,2011-07-22,Female,44,2010-12-03,1,JEEP,Black,Mercedes,,,Car Classic,0
5JM1NJ4,2010-09-09,2011-09-08,Male,37,2010-09-09,1,Saloon,,TOYOTA,,,Car Classic,0
5JM6ORT,2010-11-02,2011-10-31,Male,36,2010-11-02,1,,,,,,CarFlex,0
5JMIOFT,2010-01-18,2011-01-17,Male,46,2010-01-18,1,JEEP,Green,Kia,,,Car Classic,0
5JQEXIU,2010-04-30,2011-04-29,Male,35,2010-04-30,1,Saloon,Gold,Lexus,Asaba,Delta,Car Classic,0
5JUKV8L,2010-01-29,2011-01-28,Female,42,2010-01-29,1,Saloon,Brown,Kia,Lagos Island,Lagos,Car Classic,0
5K21RA2,2010-09-16,2010-12-31,,120,2010-09-16,4,,As Attached,TOYOTA,Victoria Island,Lagos,Muuve,0
5K2NT8S,2010-10-04,2011-01-04,SEX,33,2010-10-04,1,,,,,,Car Classic,0
5K9PFZT,2010-11-21,2011-11-20,Male,72,2010-11-21,1,Saloon,Black,Honda,,,Car Classic,0
5KG4XDO,2010-10-22,2011-10-21,Male,38,2010-10-22,1,,,,,,CarSafe,0
5KHROV2,2010-09-23,2011-09-21,Male,50,2010-09-23,1,,,,,,CarSafe,0
5KNNHJ8,2010-06-06,2011-06-05,Male,34,2010-06-06,1,Saloon,Silver,TOYOTA,,,Car Classic,0
5KR37UE,2010-01-16,2011-01-15,Female,59,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
5KSMK8H,2010-04-04,2011-04-03,Male,32,2010-04-04,1,Saloon,Grey,TOYOTA,,,Car Classic,0
5KT56U5,2010-03-21,2011-03-03,Female,36,2010-03-21,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
5L0VRZ5,2010-06-13,2011-06-12,Male,35,2010-06-13,1,Saloon,Black,TOYOTA,,,Car Classic,1
5L8WVTT,2010-05-31,2011-05-30,Male,35,2010-05-31,1,Saloon,Grey,TOYOTA,,,Car Classic,0
5LBPD6P,2010-05-25,2011-05-24,Male,30,2010-05-25,1,Saloon,Wine,Honda,Ikeja,Lagos,Car Classic,0
5LCI5L5,2010-07-09,2011-07-08,Female,38,2010-07-09,1,Saloon,,TOYOTA,,,CarSafe,0
5LCTZZE,2010-10-26,2011-10-25,Female,36,2010-10-26,1,,,,,,Car Classic,0
5LL04MN,2010-07-02,2011-07-01,Male,40,2010-07-02,1,JEEP,Grey,Lexus,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
5LLYCT2,2010-02-11,2011-02-10,Male,57,2010-02-11,2,JEEP,,TOYOTA,Victoria Island,Lagos,Car Plus,0
5LUIPYW,2010-06-01,2011-05-31,Male,31,2010-06-01,1,Saloon,Blue,TOYOTA,,,Car Classic,0
5LUPQNL,2010-03-25,2011-03-24,Male,51,2010-03-25,1,Saloon,,Mercedes,,,CarSafe,0
5LWE5EL,2010-11-22,2011-11-21,Male,65,2010-11-22,1,JEEP,Black,Hyundai,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
5M0NAGU,2010-05-28,2011-05-27,Male,46,2010-05-28,1,Saloon,,Honda,,,CarSafe,0
5M45PHC,2010-09-28,2011-09-27,Female,44,2010-09-28,1,Saloon,Black,TOYOTA,,,Car Classic,0
5M55Z1N,2010-08-14,2011-08-13,Male,41,2010-08-14,1,,,,,,CarSafe,0
5M6JIT8,2010-09-27,2011-03-26,Male,40,2010-09-27,2,,,,,,Customized Motor,0
5M9TN0T,2010-07-02,2011-07-01,Male,28,2010-07-02,1,Saloon,,TOYOTA,,,CarSafe,0
5MBH1YR,2010-07-02,2011-07-01,Female,34,2010-07-02,2,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
5MMWRSY,2010-01-31,2011-01-30,Male,43,2010-01-31,3,JEEP,Black,TOYOTA,,,Customized Motor,0
5MZ9O0R,2010-01-18,2011-01-17,Male,51,2010-01-18,1,,Blue,TOYOTA,,,Car Classic,0
5N7ZNJH,2010-07-19,2011-07-18,NOT STATED,60,2010-07-19,1,Saloon,Black,Audi,,,Customized Motor,0
5NAUUJW,2010-03-13,2011-03-12,Male,41,2010-03-13,2,JEEP,Silver,Lexus,Isolo,Benue,Car Classic,0
5NBOOZY,2010-04-16,2011-04-15,Male,35,2010-04-16,1,Saloon,,Honda,,,CarSafe,0
5NC4XDI,2010-08-16,2011-08-15,Male,61,2010-08-16,1,Saloon,,Honda,,,CarSafe,0
5NF93W8,2010-05-10,2011-05-09,Male,52,2010-05-10,1,Saloon,,TOYOTA,,,CarSafe,0
5NG87RW,2010-01-17,2011-01-16,Female,1,2010-01-17,1,Saloon,,TOYOTA,,,CarSafe,0
5NGZF0J,2010-03-07,2011-03-06,Female,38,2010-03-07,1,Saloon,,Volkswagen,,,CarSafe,0
5NTG1KS,2010-10-29,2011-10-28,Male,27,2010-10-29,1,Saloon,Black,TOYOTA,,,Car Classic,0
5OFE7QA,2010-12-13,2011-12-12,Female,40,2010-12-13,1,JEEP,,Honda,,,CarSafe,0
5OFTBUD,2010-06-24,2011-06-23,Male,34,2010-06-24,1,Saloon,Silver,TOYOTA,ISHERI,Benue,Car Classic,0
5OL0Z80,2010-04-18,2011-04-17,Male,120,2010-04-18,1,,White,Scania,Victoria Island,Lagos,CVTP,0
5OW09PF,2010-11-06,2011-08-06,Male,52,2010-11-06,3,,As Attached,Audi,Apapa,Lagos,Car Classic,1
5OX5AHW,2010-02-18,2011-02-17,Female,55,2010-02-18,1,JEEP,Grey,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,0
5P1R5NQ,2010-12-20,2011-12-19,Female,46,2010-12-20,1,,,,,,CarSafe,0
5P5JK6I,2010-01-02,2011-01-01,Female,1,2010-01-02,1,Saloon,,Hyundai,,,CarSafe,0
5P92XZI,2010-05-21,2011-05-20,Female,63,2010-05-21,2,,As Attached,Ford,Victoria Island,Lagos,Car Classic,0
5PBNDWT,2010-09-06,2011-09-05,Male,50,2010-09-06,1,Saloon,,TOYOTA,Alimosho,Lagos,CarSafe,0
5PIOQVZ,2010-02-08,2011-02-07,Male,50,2010-02-08,1,Saloon,,TOYOTA,,,CarSafe,0
5PJUZGE,2010-11-08,2011-02-06,Male,36,2010-11-08,1,JEEP,White,TOYOTA,,,Car Classic,0
5PK7YVR,2010-01-09,2011-01-08,Female,54,2010-01-09,2,,,Range Rover,Festac,Benue,Car Classic,0
5PMJ4JA,2010-04-05,2011-04-04,Female,46,2010-04-05,1,Saloon,,TOYOTA,Lekki,Lagos,Car Classic,0
5PX2I5E,2010-02-06,2011-02-05,Female,57,2010-02-06,1,Saloon,,TOYOTA,Bwari,Benue,Car Classic,0
5PXYWOK,2010-01-31,2011-01-30,Female,69,2010-01-31,3,,Black,Honda,Victoria Island,Lagos,Customized Motor,0
5PYUYA6,2010-02-07,2011-02-06,Male,1,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
5Q5YZJ5,2010-03-05,2011-03-03,Male,36,2010-03-05,1,Saloon,,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,0
5Q9SALE,2010-01-30,2011-01-29,Male,50,2010-01-30,1,Saloon,As Attached,Honda,Obia/Akpor,Obia-Akpor,CarSafe,0
5QA6WXK,2010-01-10,2011-01-09,Male,63,2010-01-10,1,JEEP,,TOYOTA,Kaduna,Kaduna,Car Classic,0
5QCITWQ,2010-01-25,2011-01-24,Male,82,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,0
5QKH3BY,2010-12-18,2011-12-18,Male,54,2010-12-18,1,JEEP,,Lexus,,,Car Classic,1
5QMSHKM,2010-03-18,2011-03-17,Female,29,2010-03-18,1,Saloon,Silver,TOYOTA,,,Car Classic,0
